module,type,name,res_id,src,value,comments
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__invoice_to_insurer,Invoice to Insurance,Invoice to Insurance,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_ecg__rhythm__irregular,Irregular,Irregular,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment__message_is_follower,Is Follower,Is Follower,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment__is_invoiced,Is Invoiced,Is Invoiced,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab__is_invoiced,Is Invoiced,Is Invoiced,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_lab_test__is_invoiced,Is Invoiced,Is Invoiced,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__is_invoiced,Is Invoiced,Is Invoiced,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__is_shipped,Is Shipped,Is Shipped,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_afraid_of_new_situations,Is afraid of new situations,Is afraid of new situations,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__prison_current,Is currently in prison,Is currently in prison,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_down_on_self,Is down on him or herself,Is down on him or herself,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_irritable_angry,"Is irritable, angry","Is irritable, angry",
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient__fam_apgar_affection,Is the patient satisfied with the level of affection coming from the family ?,Is the patient satisfied with the level of affection coming from the family ?,
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient__fam_apgar_help,Is the patient satisfied with the level of help coming from the family when there is a problem ?,Is the patient satisfied with the level of help coming from the family when there is a problem ?,
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient__fam_apgar_decisions,Is the patient satisfied with the level of making important decisions as a group ?,Is the patient satisfied with the level of making important decisions as a group ?,
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient__fam_apgar_timesharing,Is the patient satisfied with the level of time that they spend together ?,Is the patient satisfied with the level of time that they spend together ?,
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient__fam_apgar_discussion,Is the patient satisfied with the level talking over the problems as family ?,Is the patient satisfied with the level talking over the problems as family ?,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__jaundice,Jaundice,Jaundice,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__judgment,Jugdment,Jugdment,
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient__home_safety,"Keep safety measures for kids in the kitchen, correct storage of chemicals, ...","Keep safety measures for kids in the kitchen, correct storage of chemicals, ...",
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__knowledge_current_events,Knowledge of Current Events,Knowledge of Current Events,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_menstrual_history__lmp,LMP,LMP,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pregnency__lmp,LMP,LMP,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_menstrual_history__lmp_length,LMP Length,LMP Length,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_colposcopy_history__result__c3,LSIL,LSIL,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_pap_history__result__c3,LSIL,LSIL,
basic_hms,model,"ir.actions.report,name",basic_hms.report_print_lab_result_demo,Lab Record,Lab Record,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_view_lab_id,Lab Reports,Lab Reports,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_medical_patient_lab_test,Lab Requests,Lab Requests,
basic_hms,model,"ir.ui.menu,name",basic_hms.menu_lab_requests,Lab Requests,Lab Requests,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_lab_test__lab_res_created,Lab Res Created,Lab Res Created,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__lab_test_ids,Lab Test,Lab Test,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_test_type_form_view,Lab Test,Lab Test,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_medical_test_type,Lab Test Type,Lab Test Type,
basic_hms,model,"ir.ui.menu,name",basic_hms.menu_lab_new_type_lab_test,Lab Test Type,Lab Test Type,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_medical_lab_test_units,Lab Testing Units,Lab Testing Units,
basic_hms,model,"ir.ui.menu,name",basic_hms.menu_lab_testing_units,Lab Testing Units,Lab Testing Units,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_medical_lab_form,Lab Tests Results,Lab Tests Results,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_medical_lab_tree,Lab Tests Results,Lab Tests Results,
basic_hms,model,"ir.ui.menu,name",basic_hms.menu_lab_test_result,Lab Tests Results,Lab Tests Results,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_test_type_tree_view,Lab test type,Lab test type,
basic_hms,model,"ir.ui.menu,name",basic_hms.main_menu_conf_laboratory,Laboratory,Laboratory,
basic_hms,model,"ir.ui.menu,name",basic_hms.main_menu_laboratory,Laboratory,Laboratory,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_lab_form_view,Laboratory Test,Laboratory Test,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_rounding__respiration_type__labored,Labored,Labored,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_preinatal__labour_mode,Labour Mode,Labour Mode,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_insurance__type__labour_union,Labour Union/ Syndical,Labour Union/ Syndical,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_preinatal__lacerations,Lacerations,Lacerations,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_inpatient_registration__diet_vegetarian__lacto,Lacto Vegetarian,Lacto Vegetarian,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_inpatient_registration__diet_vegetarian__lactoovo,Lacto-Ovo-Vegetarian,Lacto-Ovo-Vegetarian,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__cholesterol_total,Last Cholesterol,Last Cholesterol,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__hdl,Last HDL,Last HDL,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__ldl,Last LDL,Last LDL,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_bed_transfer____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_create_prescription_invoice____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_create_prescription_shipment____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointments_invoice_wizard____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diagnostic_hypotesis____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diet_belief____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diet_therapeutic____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_directions____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_dose_unit____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_drug_route____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_family_disease____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_health_service_invoice____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_chest_drainage____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ecg____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_glasgow____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ventilation____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_diet____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_admin_time____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_log____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_registration____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_insurance____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_insurance_plan____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab_test_create____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab_test_invoice____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab_test_units____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medicament____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medication_dosage____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_neomatal_apgar____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology_category____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology_group____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology_group_member____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_cage____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_colposcopy_history____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_disease____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_diseases____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_lab_test____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_mammography_history____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication1____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_menstrual_history____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pap_history____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pregnency____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_prental_evoultion____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medical_supply____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medicament____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_vaccine____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pediatrics_growth_charts_who____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_perinatal_monitor____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_physician____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_preinatal____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_line____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_puerperium_monitor____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_rcri____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_rounding_procedure____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_secondary_condition____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_signs_and_sympotoms____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_critearea____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_type____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_vaccination____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_pet_type____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_psc_code____last_update,Last Modified on,Last Modified on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__last_name,Last Name,Last Name,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__lastname,Last Name,Last Name,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__pap_test_last,Last PAP Test,Last PAP Test,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__last_pap_test,Last PAP test,Last PAP test,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__tag,Last TAGs,Last TAGs,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__tags,Last TAGs,Last TAGs,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_bed_transfer__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_create_prescription_invoice__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_create_prescription_shipment__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointments_invoice_wizard__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diagnostic_hypotesis__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diet_belief__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diet_therapeutic__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_directions__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_dose_unit__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_drug_route__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_family_disease__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_health_service_invoice__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_chest_drainage__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ecg__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_glasgow__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ventilation__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_diet__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_admin_time__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_log__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_registration__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_insurance__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_insurance_plan__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab_test_create__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab_test_invoice__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab_test_units__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medicament__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medication_dosage__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_neomatal_apgar__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology_category__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology_group__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology_group_member__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_cage__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_colposcopy_history__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_disease__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_diseases__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_lab_test__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_mammography_history__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication1__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_menstrual_history__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pap_history__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pregnency__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_prental_evoultion__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medical_supply__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medicament__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_vaccine__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pediatrics_growth_charts_who__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_perinatal_monitor__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_physician__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_preinatal__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_line__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_puerperium_monitor__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_rcri__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_rounding_procedure__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_secondary_condition__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_signs_and_sympotoms__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_critearea__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_type__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_vaccination__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_pet_type__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_psc_code__write_uid,Last Updated by,Last Updated by,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_bed_transfer__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_create_prescription_invoice__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_create_prescription_shipment__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointments_invoice_wizard__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diagnostic_hypotesis__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diet_belief__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diet_therapeutic__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_directions__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_dose_unit__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_drug_route__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_family_disease__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_health_service_invoice__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_chest_drainage__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ecg__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_glasgow__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ventilation__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_diet__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_admin_time__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_log__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_registration__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_insurance__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_insurance_plan__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab_test_create__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab_test_invoice__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab_test_units__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medicament__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medication_dosage__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_neomatal_apgar__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology_category__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology_group__write_date,Last Updated on,Last Updated on,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology_group_member__write_date,Last Updated on,Last Updated on,
